TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
hieher	O	_	_	_	_	_	_	_	_
darvon	O	_	_	_	_	_	_	_	_
befreyet	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jena	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gedruckt	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
Johann	B-PER	_	_	_	_	_	_	_	_
Jacob	I-PER	_	_	_	_	_	_	_	_
Bauhofern	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Was	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Botanicis	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Anatomicis	O	_	_	_	_	_	_	_	_
&	O	_	_	_	_	_	_	_	_
Chirurgicis	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
dazumahl	O	_	_	_	_	_	_	_	_
allda	O	_	_	_	_	_	_	_	_
sehr	O	_	_	_	_	_	_	_	_
floriret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sehen	O	_	_	_	_	_	_	_	_
gewesen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
Ich	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
verabsäumet	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

So	O	_	_	_	_	_	_	_	_
weit	O	_	_	_	_	_	_	_	_
unser	O	_	_	_	_	_	_	_	_
seeliger	O	_	_	_	_	_	_	_	_
Herr	O	_	_	_	_	_	_	_	_
Doctor	O	_	_	_	_	_	_	_	_
selbst	O	_	_	_	_	_	_	_	_
eigenhändig	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Durch	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
verheyrathete	O	_	_	_	_	_	_	_	_
Frauen	O	_	_	_	_	_	_	_	_
Töchter	O	_	_	_	_	_	_	_	_
nun	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Seelig	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Verstorbene	O	_	_	_	_	_	_	_	_
fünff	O	_	_	_	_	_	_	_	_
liebe	O	_	_	_	_	_	_	_	_
Kindes	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Kinder	O	_	_	_	_	_	_	_	_
erlebet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
deren	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
nur	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
seeligen	O	_	_	_	_	_	_	_	_
Frau	O	_	_	_	_	_	_	_	_
Apotheckerin	O	_	_	_	_	_	_	_	_
erzeugte	O	_	_	_	_	_	_	_	_
Töchterlein	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Susanna	B-PER	_	_	_	_	_	_	_	_
Magdalena	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dieser	O	_	_	_	_	_	_	_	_
Zeitlichkeit	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
befindet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
nebst	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
ältesten	O	_	_	_	_	_	_	_	_
Frau	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
jüngsten	O	_	_	_	_	_	_	_	_
Jungfer	O	_	_	_	_	_	_	_	_
Tochter	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
zweyen	O	_	_	_	_	_	_	_	_
Eyd	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Männern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
weil	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Herr	O	_	_	_	_	_	_	_	_
Floß	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Verwalter	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
Hoch	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Fürstlich	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Herrschaffts	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Dienste	O	_	_	_	_	_	_	_	_
abzukommen	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
vermocht	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
grosser	O	_	_	_	_	_	_	_	_
Betrübnüß	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
seeligen	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
Vater	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Ge	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
leite	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
seinem	O	_	_	_	_	_	_	_	_
Ruhe	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Bettlein	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Gleichwohl	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
darbey	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
bettlägerig	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Und	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
solcher	O	_	_	_	_	_	_	_	_
Gestalt	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
seelige	O	_	_	_	_	_	_	_	_
Mann	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
hierinnen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Güte	O	_	_	_	_	_	_	_	_
Gottes	B-PER	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
Bitte	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
offtmahligen	O	_	_	_	_	_	_	_	_
Muthmassung	O	_	_	_	_	_	_	_	_
gewähret	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
Er	O	_	_	_	_	_	_	_	_
hoffte	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
vielfältig	O	_	_	_	_	_	_	_	_
gedachte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ohne	O	_	_	_	_	_	_	_	_
langes	O	_	_	_	_	_	_	_	_
Lager	O	_	_	_	_	_	_	_	_
fein	O	_	_	_	_	_	_	_	_
bald	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
ehe	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
sichs	O	_	_	_	_	_	_	_	_
groß	O	_	_	_	_	_	_	_	_
versähe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
aufgelöset	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Der	O	_	_	_	_	_	_	_	_
treuen	O	_	_	_	_	_	_	_	_
Diener	O	_	_	_	_	_	_	_	_
Christi	B-PER	_	_	_	_	_	_	_	_
Dreyfache	O	_	_	_	_	_	_	_	_
Crone	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
Ansehnlicher	O	_	_	_	_	_	_	_	_
Leich	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Bestattung	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
weyland	O	_	_	_	_	_	_	_	_
Wohl	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Ehrwürdigen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Vorachtbaren	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Wohlgelahrten	O	_	_	_	_	_	_	_	_
HERRN	B-PER	_	_	_	_	_	_	_	_
JOH	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
GEORGII	I-PER	_	_	_	_	_	_	_	_
Heinolds	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
47	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jahr	O	_	_	_	_	_	_	_	_
treu	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
verdienten	O	_	_	_	_	_	_	_	_
Seelensorgers	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Gleina	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Füstl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Leuchtenburgischen	O	_	_	_	_	_	_	_	_
Ambts	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Bezirck	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
10	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
September	O	_	_	_	_	_	_	_	_
1691	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
entschlaffen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
14	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
ejusdem	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Kirchen	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
begraben	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
aus	O	_	_	_	_	_	_	_	_
Psalm	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
CXVI	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
7	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
8	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
9	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Rudolstadt	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Gedrukt	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
Johann	B-PER	_	_	_	_	_	_	_	_
Rudolph	I-PER	_	_	_	_	_	_	_	_
Löwen	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Meine	O	_	_	_	_	_	_	_	_
Mutter	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_	_
Räbin	B-PER	_	_	_	_	_	_	_	_
gewesen	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Nahmens	I-PER	_	_	_	_	_	_	_	_
Barbara	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Sonderlich	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
hefftigen	O	_	_	_	_	_	_	_	_
infection	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
anno	O	_	_	_	_	_	_	_	_
1633	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
Krancken	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
ümgehen	O	_	_	_	_	_	_	_	_
müssen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ihrer	O	_	_	_	_	_	_	_	_
über	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
besonders	O	_	_	_	_	_	_	_	_
Schüler	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Kinder	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Parentum	O	_	_	_	_	_	_	_	_
honoratiorum	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
meinem	O	_	_	_	_	_	_	_	_
Rücken	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
helffen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Grabe	O	_	_	_	_	_	_	_	_
tragen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Daselbsten	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
gehöret	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
D	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Jac	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Martini	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
D	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Paulum	I-PER	_	_	_	_	_	_	_	_
Roeberum	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
D	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Johann	I-PER	_	_	_	_	_	_	_	_
Hülsemann	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
D	B-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Wilhelm	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Lyserum	I-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Nach	O	_	_	_	_	_	_	_	_
Aufhebung	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
ChurFürstl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
HoffStadt	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Lichtenburg	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
da	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
Diener	O	_	_	_	_	_	_	_	_
ausgedienet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
habe	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Altenburg	B-LOC	_	_	_	_	_	_	_	_
gewendet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Jahr	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
privat	O	_	_	_	_	_	_	_	_
Praeceptor	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
aufgehalten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
biß	O	_	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_	_
Vorschlag	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
abgelegter	O	_	_	_	_	_	_	_	_
Gast	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Predigt	O	_	_	_	_	_	_	_	_
Dominica	O	_	_	_	_	_	_	_	_
Esto	O	_	_	_	_	_	_	_	_
mihi	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1644	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
Absterben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
M	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Joh	I-PER	_	_	_	_	_	_	_	_
.	I-PER	_	_	_	_	_	_	_	_
Gerbins	I-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sel	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Sr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
hoch	O	_	_	_	_	_	_	_	_
Edl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Gestreng	O	_	_	_	_	_	_	_	_
etc	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
Friedrich	I-PER	_	_	_	_	_	_	_	_
Wilhelm	I-PER	_	_	_	_	_	_	_	_
von	I-PER	_	_	_	_	_	_	_	_
Lichtenhan	I-PER	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Gleina	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
etc	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
hochlöbl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Consistorio	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Altenburg	B-LOC	_	_	_	_	_	_	_	_
praesentiret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
Dominica	O	_	_	_	_	_	_	_	_
Oculi	O	_	_	_	_	_	_	_	_
zur	O	_	_	_	_	_	_	_	_
Prob	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Predigt	O	_	_	_	_	_	_	_	_
admittiret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
Montags	O	_	_	_	_	_	_	_	_
post	O	_	_	_	_	_	_	_	_
Laetare	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
31	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Martii	O	_	_	_	_	_	_	_	_
examiniret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
zuvorhero	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
22	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Martii	O	_	_	_	_	_	_	_	_
vociret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
2	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
April	O	_	_	_	_	_	_	_	_
zum	O	_	_	_	_	_	_	_	_
Pfarr	O	_	_	_	_	_	_	_	_
=	O	_	_	_	_	_	_	_	_
Ampt	O	_	_	_	_	_	_	_	_
doselbst	O	_	_	_	_	_	_	_	_
ordiniret	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Ihre	O	_	_	_	_	_	_	_	_
Fürstl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Durchl	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Eiusdem	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
gnädigst	O	_	_	_	_	_	_	_	_
confirmiret	O	_	_	_	_	_	_	_	_
worden	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

In	O	_	_	_	_	_	_	_	_
wehrenden	O	_	_	_	_	_	_	_	_
GOtt	B-PER	_	_	_	_	_	_	_	_
Lob	O	_	_	_	_	_	_	_	_
!	O	_	_	_	_	_	_	_	_
friedlichen	O	_	_	_	_	_	_	_	_
Ehestande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
uns	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
barmhertzige	O	_	_	_	_	_	_	_	_
GOTT	B-PER	_	_	_	_	_	_	_	_
gnädist	O	_	_	_	_	_	_	_	_
gesegnet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
tauffen	O	_	_	_	_	_	_	_	_
lassen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
Annam	B-PER	_	_	_	_	_	_	_	_
Blandinam	I-PER	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
24	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
April	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1645	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Annam	B-PER	_	_	_	_	_	_	_	_
Barbaram	I-PER	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
26	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Octobr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
1647	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Annam	B-PER	_	_	_	_	_	_	_	_
Catharinam	I-PER	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
April	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
1650	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
deren	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
erste	O	_	_	_	_	_	_	_	_
Anna	B-PER	_	_	_	_	_	_	_	_
Blandina	I-PER	_	_	_	_	_	_	_	_
gestorben	O	_	_	_	_	_	_	_	_
1646	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

die	O	_	_	_	_	_	_	_	_
andere	O	_	_	_	_	_	_	_	_
Anna	B-PER	_	_	_	_	_	_	_	_
Barbara	I-PER	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1666	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
20	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Februarii	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
Wolffgang	I-PER	_	_	_	_	_	_	_	_
Schefflern	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Pastorn	I-PER	_	_	_	_	_	_	_	_
anfänglich	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Rießdorff	B-LOC	_	_	_	_	_	_	_	_
bey	I-LOC	_	_	_	_	_	_	_	_
der	I-LOC	_	_	_	_	_	_	_	_
Dehme	I-LOC	_	_	_	_	B-LOC	_	_	_
/	O	_	_	_	_	_	_	_	_
ietzt	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Niedergerßdorff	B-LOC	_	_	_	_	_	_	_	_
nahe	O	_	_	_	_	_	_	_	_
Juterbock	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
copuliret	O	_	_	_	_	_	_	_	_
,	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
An̅o	O	_	_	_	_	_	_	_	_
1677	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
Herrn	O	_	_	_	_	_	_	_	_
sanfft	O	_	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_	_
selig	O	_	_	_	_	_	_	_	_
entschlaffen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

die	O	_	_	_	_	_	_	_	_
dritte	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
Anna	B-PER	_	_	_	_	_	_	_	_
Catharina	I-PER	_	_	_	_	_	_	_	_
Anno	O	_	_	_	_	_	_	_	_
1668	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
24	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Novembr	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
Herrn	B-PER	_	_	_	_	_	_	_	_
Johann	I-PER	_	_	_	_	_	_	_	_
Thymen	I-PER	_	_	_	_	_	_	_	_
/	I-PER	_	_	_	_	_	_	_	_
Pfarrern	I-PER	_	_	_	_	_	_	_	_
zu	I-PER	_	_	_	_	_	_	_	_
Bremßnitz	I-PER	_	_	_	_	B-LOC	_	_	_
/	O	_	_	_	_	_	_	_	_
nachgehends	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
