TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
zukunffte	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
bemelten	O	_	_	_	_	_	_	_	_
schieffe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
schickte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
hyn	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
haubtman	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
sagē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
jn	O	_	_	_	_	_	_	_	_
ließe	O	_	_	_	_	_	_	_	_
bittē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
schyffe	O	_	_	_	_	_	_	_	_
fahen	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
welichem	O	_	_	_	_	_	_	_	_
eyn	O	_	_	_	_	_	_	_	_
Helffanthe	O	_	_	_	_	_	_	_	_
were	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vmb	O	_	_	_	_	_	_	_	_
welchen	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
gelts	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
gebē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
wolten	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
jm	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
gebē	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
löcher	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
jren	O	_	_	_	_	_	_	_	_
oren	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
welchen	O	_	_	_	_	_	_	_	_
löchern	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
viel	O	_	_	_	_	_	_	_	_
klainathe	O	_	_	_	_	_	_	_	_
tragen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
dartschē	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
Runde	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
kugelethen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
geleich	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
welschen	O	_	_	_	_	_	_	_	_
Rotelle	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
leychte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ettliche	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
schwartze	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
etliche	O	_	_	_	_	_	_	_	_
Rothe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Dyses	O	_	_	_	_	_	_	_	_
volck	O	_	_	_	_	_	_	_	_
ysset	O	_	_	_	_	_	_	_	_
zwey	O	_	_	_	_	_	_	_	_
mal	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
tage	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
isset	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
brote	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
trincken	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
weyn	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
vmb	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
wyllen	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
erben	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
küniges	O	_	_	_	_	_	_	_	_
sune	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Reyche	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
außgenumen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
öhaym	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sint	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
sune	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
schwester	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Küniges	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Wan̄	O	_	_	_	_	_	_	_	_
nymandt	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
nehendte	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
jme	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
drey	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
schrytten	O	_	_	_	_	_	_	_	_
weythe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

So	O	_	_	_	_	_	_	_	_
dyser	O	_	_	_	_	_	_	_	_
Künig	O	_	_	_	_	_	_	_	_
styrbte	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
verbrennen	O	_	_	_	_	_	_	_	_
jne	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Edelmanne	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
Brysilgenholtz	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
ere	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
desselben	O	_	_	_	_	_	_	_	_
gleichen	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
jren	O	_	_	_	_	_	_	_	_
weybern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
verbrennen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
nemen	O	_	_	_	_	_	_	_	_
allein	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
weybe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gleich	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
sorgfellig	O	_	_	_	_	_	_	_	_
vmm	O	_	_	_	_	_	_	_	_
jre	O	_	_	_	_	_	_	_	_
weiber	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
große	O	_	_	_	_	_	_	_	_
eyfferer	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
schöne	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
kewsche	O	_	_	_	_	_	_	_	_
weyber	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Auch	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
wondte	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dē	O	_	_	_	_	_	_	_	_
gebierge	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
reiches	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
grosser	O	_	_	_	_	_	_	_	_
mechtiger	O	_	_	_	_	_	_	_	_
künig	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
benandte	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
Naremega	B-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
anbeter	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
abgötterey	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

der	O	_	_	_	_	_	_	_	_
Künige	O	_	_	_	_	_	_	_	_
helte	O	_	_	_	_	_	_	_	_
zwey	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
drew	O	_	_	_	_	_	_	_	_
hundert	O	_	_	_	_	_	_	_	_
wey	O	_	_	_	_	_	_	_	_
ber	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
tage	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
styrbte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
verbrennen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
seine	O	_	_	_	_	_	_	_	_
weyber	O	_	_	_	_	_	_	_	_
mitt	O	_	_	_	_	_	_	_	_
jme	O	_	_	_	_	_	_	_	_
Deßgleichen	O	_	_	_	_	_	_	_	_
thut	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
allen	O	_	_	_	_	_	_	_	_
daselbste	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
weyber	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
sterben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
gruben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigē	O	_	_	_	_	_	_	_	_
verbrennen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
klaydte	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
weybe	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
köstliches	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
mage	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
furen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
jre	O	_	_	_	_	_	_	_	_
freunde	O	_	_	_	_	_	_	_	_
höchtziglich	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
Seytenspylen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
gruben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
dantzet	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
vmb	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
grabē	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
gruben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welche	O	_	_	_	_	_	_	_	_
gruben	O	_	_	_	_	_	_	_	_
angezundte	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
fewer	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

vn̄	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
lassen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
hynein	O	_	_	_	_	_	_	_	_
fallen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
aldo	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
freunde	O	_	_	_	_	_	_	_	_
beraythe	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
behende	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
jren	O	_	_	_	_	_	_	_	_
krügen	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
öle	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
butthern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
balde	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
hynein	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
gefallen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
schütten	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
gemelten	O	_	_	_	_	_	_	_	_
krüge	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
öle	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
butthern	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
ee	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
kürtzlicher	O	_	_	_	_	_	_	_	_
müge	O	_	_	_	_	_	_	_	_
verbrynnen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Dises	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
gesehen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Calichuthen	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Bogen	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
peylen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
trungen	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
kamē	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
nahēde	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	_
wurde	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
vnser	O	_	_	_	_	_	_	_	_
hauße	O	_	_	_	_	_	_	_	_
thetē	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
enthalte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
hauße	O	_	_	_	_	_	_	_	_
schickten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
wundten	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
vnsern	O	_	_	_	_	_	_	_	_
funff	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
sechs	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
vermainthe	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
hawbtman	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
wolte	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
angreyffen	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
küniges	O	_	_	_	_	_	_	_	_
beystande	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
hettē	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
nachte	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
windte	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
hetten	O	_	_	_	_	_	_	_	_
mügen	O	_	_	_	_	_	_	_	_
zyhen	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
schiffen	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
schiffarthe	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Calichuten	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Der	O	_	_	_	_	_	_	_	_
hawbtman	O	_	_	_	_	_	_	_	_
antworte	O	_	_	_	_	_	_	_	_
nayn	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
mechtigkeyt	O	_	_	_	_	_	_	_	_
sandte	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
man	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
sahe	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
wesen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Porthogal	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Als	O	_	_	_	_	_	_	_	_
aber	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
hawbtman	O	_	_	_	_	_	_	_	_
ver	O	_	_	_	_	_	_	_	_
name	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
waren	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Combaya	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ließe	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
varen	O	_	_	_	_	_	_	_	_
jren	O	_	_	_	_	_	_	_	_
wege	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
furen	O	_	_	_	_	_	_	_	_
wyr	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
vnsern	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtē	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
zentner	O	_	_	_	_	_	_	_	_
Tamarindi	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
koste	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
xxx	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
fauos	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
faracola	O	_	_	_	_	_	_	_	_
Alants	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
Alawnes	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gielte	O	_	_	_	_	_	_	_	_
zwayntzig	O	_	_	_	_	_	_	_	_
fauos	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
Negellen	O	_	_	_	_	_	_	_	_
kumen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Melutza	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
fur	O	_	_	_	_	_	_	_	_
Calichuth	B-LOC	_	_	_	_	_	_	_	_
hinauß	O	_	_	_	_	_	_	_	_
gelegen	O	_	_	_	_	_	_	_	_
siben	O	_	_	_	_	_	_	_	_
hundert	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
viertzig	O	_	_	_	_	_	_	_	_
dewtsche	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Byßem	O	_	_	_	_	_	_	_	_
kumpte	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
lande	O	_	_	_	_	_	_	_	_
genandte	O	_	_	_	_	_	_	_	_
Lego	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welches	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
funff	O	_	_	_	_	_	_	_	_
hundert	O	_	_	_	_	_	_	_	_
dewtscher	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
weyter	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
Calichuth	B-LOC	_	_	_	_	_	_	_	_

Jtem	O	_	_	_	_	_	_	_	_
Cardamomū	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
grösser	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
kumpt	O	_	_	_	_	_	_	_	_
vō	O	_	_	_	_	_	_	_	_
Kananon	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
neher	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
Calichuth	B-LOC	_	_	_	_	_	_	_	_
zwelff	O	_	_	_	_	_	_	_	_
dewtsche	O	_	_	_	_	_	_	_	_
meyl	O	_	_	_	_	_	_	_	_

DJser	O	_	_	_	_	_	_	_	_
Christoffel	B-PER	_	_	_	_	_	_	_	_
Dawber	I-PER	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Jenua	B-LOC	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
māne	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
gerade	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
grosser	O	_	_	_	_	_	_	_	_
vernunfft	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
hette	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
angesicht	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
nachuolgte	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
anhienge	O	_	_	_	_	_	_	_	_
lange	O	_	_	_	_	_	_	_	_
zeythe	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
Allerdurchleuchtigsten	O	_	_	_	_	_	_	_	_
kunigen	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Hispa	B-LOC	_	_	_	_	_	_	_	_
nia	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
