TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Tanbutu	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
kumē	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
reych	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
morn	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
genant	O	_	_	_	_	_	_	_	_
Melli	B-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
c	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
kaum	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
xxv	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
wider	O	_	_	_	_	_	_	_	_
heym	O	_	_	_	_	_	_	_	_
komen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Jst	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
wissen	O	_	_	_	_	_	_	_	_
nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
dise	O	_	_	_	_	_	_	_	_
lewt	O	_	_	_	_	_	_	_	_
wonen	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
circkel	B-LOC	_	_	_	_	_	_	_	_
des	I-LOC	_	_	_	_	_	_	_	_
mittemtags	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Equinoctial	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
stetigs	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
lang	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
nacht	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
dabey	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
welchen	O	_	_	_	_	_	_	_	_
orten	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
hitz	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
etliche	O	_	_	_	_	_	_	_	_
zeyt	O	_	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_	_
jare	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
übrige	O	_	_	_	_	_	_	_	_
saltz	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
schlagen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
stucken	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
groß	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
mēsch	O	_	_	_	_	_	_	_	_
eins	O	_	_	_	_	_	_	_	_
mag	O	_	_	_	_	_	_	_	_
gemachsam	O	_	_	_	_	_	_	_	_
tragen	O	_	_	_	_	_	_	_	_
auff	O	_	_	_	_	_	_	_	_
seim	O	_	_	_	_	_	_	_	_
hawbt	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Nach	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
kumen	O	_	_	_	_	_	_	_	_
wider	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
saltz	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Wurde	O	_	_	_	_	_	_	_	_
mir	O	_	_	_	_	_	_	_	_
geantwort	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
kurtz	O	_	_	_	_	_	_	_	_
vergangen	O	_	_	_	_	_	_	_	_
jaren	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
kayser	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
Melli	B-LOC	_	_	_	_	_	_	_	_
jme	O	_	_	_	_	_	_	_	_
gentzlich	O	_	_	_	_	_	_	_	_
furname	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
erobern	O	_	_	_	_	_	_	_	_
diser	O	_	_	_	_	_	_	_	_
lewt	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
gebiet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
dann	O	_	_	_	_	_	_	_	_
thet	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
het	O	_	_	_	_	_	_	_	_
vber	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
rat	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Sie	O	_	_	_	_	_	_	_	_
fiegen	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
fluhen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
gefangnen	O	_	_	_	_	_	_	_	_
liessen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
drey	O	_	_	_	_	_	_	_	_
ledig	O	_	_	_	_	_	_	_	_
vermeynten	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
genug	O	_	_	_	_	_	_	_	_
wolten	O	_	_	_	_	_	_	_	_
thun	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
begirde	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
Fursten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
domit	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
yetzbemelten	O	_	_	_	_	_	_	_	_
vnredetn̄	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
vast	O	_	_	_	_	_	_	_	_
erzurnten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Man	O	_	_	_	_	_	_	_	_
sagt	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
diser	O	_	_	_	_	_	_	_	_
fluße	O	_	_	_	_	_	_	_	_
sey	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
arm	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
fluß	B-LOC	_	_	_	_	_	_	_	_
Nili	I-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
haubt	O	_	_	_	_	_	_	_	_
fluß	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
feuchtet	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
Moren	O	_	_	_	_	_	_	_	_
landt	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
gleycher	O	_	_	_	_	_	_	_	_
weyß	O	_	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
thut	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Egypten	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
fleust	O	_	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_	_
keyro	B-LOC	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
feuchte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
zeyte	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
gantz	O	_	_	_	_	_	_	_	_
landt	B-LOC	_	_	_	_	_	_	_	_
Egypten	I-LOC	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Aber	O	_	_	_	_	_	_	_	_
fur	O	_	_	_	_	_	_	_	_
Capouerde	B-LOC	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
auß	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
herwartz	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
strame	O	_	_	_	_	_	_	_	_
dises	O	_	_	_	_	_	_	_	_
fluß	O	_	_	_	_	_	_	_	_
aller	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
nidern	O	_	_	_	_	_	_	_	_
gebirg	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
mer	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
newn	O	_	_	_	_	_	_	_	_
hundert	O	_	_	_	_	_	_	_	_
welsche	O	_	_	_	_	_	_	_	_
meyle	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Zu	O	_	_	_	_	_	_	_	_
wissen	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
kunig	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
Senega	B-LOC	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
meynen	O	_	_	_	_	_	_	_	_
zeyten	O	_	_	_	_	_	_	_	_
genant	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
Zuchalin	B-PER	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
kunig	O	_	_	_	_	_	_	_	_
jres	O	_	_	_	_	_	_	_	_
geuallens	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
doch	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
do	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
Edlen	O	_	_	_	_	_	_	_	_
geschlecht	O	_	_	_	_	_	_	_	_
geborn	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Er	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
Rent	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
gult	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
jme	O	_	_	_	_	_	_	_	_
jerlichen	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
herren	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
landes	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
domit	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
jnen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
freundt	O	_	_	_	_	_	_	_	_
halten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
lassen	O	_	_	_	_	_	_	_	_
dise	O	_	_	_	_	_	_	_	_
obgemelte	O	_	_	_	_	_	_	_	_
weyber	O	_	_	_	_	_	_	_	_
seen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
viehes	O	_	_	_	_	_	_	_	_
warten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
leben	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
also	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

DJe	O	_	_	_	_	_	_	_	_
māne	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
frawen	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
disen	O	_	_	_	_	_	_	_	_
landen	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
sawber	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
leybe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
waschen	O	_	_	_	_	_	_	_	_
sich	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
alle	O	_	_	_	_	_	_	_	_
tag	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
oder	O	_	_	_	_	_	_	_	_
funff	O	_	_	_	_	_	_	_	_
mal	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
gantzen	O	_	_	_	_	_	_	_	_
leychnam	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
jre	O	_	_	_	_	_	_	_	_
kriege	O	_	_	_	_	_	_	_	_
furen	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
zufuß	O	_	_	_	_	_	_	_	_
Wan̄	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
zumal	O	_	_	_	_	_	_	_	_
wenig	O	_	_	_	_	_	_	_	_
pferde	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wann	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_	_
mügen	O	_	_	_	_	_	_	_	_
leben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
wegen	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
grossen	O	_	_	_	_	_	_	_	_
hitze	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
oben	O	_	_	_	_	_	_	_	_
verlaut	O	_	_	_	_	_	_	_	_
ist	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Sie	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
keinen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Als	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
kamen	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
seiner	O	_	_	_	_	_	_	_	_
behausung	O	_	_	_	_	_	_	_	_
nohent	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
meylen	O	_	_	_	_	_	_	_	_
herwartz	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vberantwort	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
mich	O	_	_	_	_	_	_	_	_
einē	O	_	_	_	_	_	_	_	_
seins	O	_	_	_	_	_	_	_	_
bruders	O	_	_	_	_	_	_	_	_
sun	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
genant	O	_	_	_	_	_	_	_	_
Bisworor	B-PER	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
welcher	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
herre	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
vber	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
dörflein	O	_	_	_	_	_	_	_	_
daselbst	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	_	_
komen	O	_	_	_	_	_	_	_	_
waren	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
yetzgemelten	O	_	_	_	_	_	_	_	_
bühel	O	_	_	_	_	_	_	_	_
schluge	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
krefftiglich	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
Mere	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
ich	O	_	_	_	_	_	_	_	_
maynthe	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
were	O	_	_	_	_	_	_	_	_
vnmüglich	O	_	_	_	_	_	_	_	_
vber	O	_	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
buhel	O	_	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_	_
kumen	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Das	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
xxv	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Capitel	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Aber	O	_	_	_	_	_	_	_	_
nichts	O	_	_	_	_	_	_	_	_
deßminder	O	_	_	_	_	_	_	_	_
sagte	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
hetten	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
einen	O	_	_	_	_	_	_	_	_
gutten	O	_	_	_	_	_	_	_	_
glauben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_	_
hielte	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
guten	O	_	_	_	_	_	_	_	_
vrsachen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
sie	O	_	_	_	_	_	_	_	_
baß	O	_	_	_	_	_	_	_	_
selig	O	_	_	_	_	_	_	_	_
möchten	O	_	_	_	_	_	_	_	_
werden	O	_	_	_	_	_	_	_	_
dan̄	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
Cristen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
wan̄	O	_	_	_	_	_	_	_	_
got	B-PER	_	_	_	_	_	_	_	_
sey	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
rechter	O	_	_	_	_	_	_	_	_
furste	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vn̄	O	_	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
er	O	_	_	_	_	_	_	_	_
vns	O	_	_	_	_	_	_	_	_
Cristen	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
diser	O	_	_	_	_	_	_	_	_
welt	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
geben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
so	O	_	_	_	_	_	_	_	_
vil	O	_	_	_	_	_	_	_	_
gutes	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
mancherley	O	_	_	_	_	_	_	_	_
gaben	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
nutzung	O	_	_	_	_	_	_	_	_
diser	O	_	_	_	_	_	_	_	_
jrdischen	O	_	_	_	_	_	_	_	_
dingen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Das	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
xxvij	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
Capitel	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_	_
mancherley	O	_	_	_	_	_	_	_	_
früchten	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
vō	O	_	_	_	_	_	_	_	_
einem	O	_	_	_	_	_	_	_	_
öle	O	_	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_	_
drey	O	_	_	_	_	_	_	_	_
wunderbarlich	O	_	_	_	_	_	_	_	_
aygenschaffte	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
jme	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

SJe	O	_	_	_	_	_	_	_	_
haben	O	_	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_	_
mancherlay	O	_	_	_	_	_	_	_	_
fruchte	O	_	_	_	_	_	_	_	_
gleych	O	_	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_	_
vnsern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
gut	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
sein	O	_	_	_	_	_	_	_	_
alles	O	_	_	_	_	_	_	_	_
früchte	O	_	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_	_
veldes	O	_	_	_	_	_	_	_	_
.	O	_	_	_	_	_	_	_	_

Vnd	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dy	O	_	_	_	_	_	_	_	_
ser	O	_	_	_	_	_	_	_	_
Jnseln	O	_	_	_	_	_	_	_	_
belyben	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
dysen	O	_	_	_	_	_	_	_	_
gantzen	O	_	_	_	_	_	_	_	_
tage	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
vischten	O	_	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_	_
Angeln	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
Netzen	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
fingen	O	_	_	_	_	_	_	_	_
ein	O	_	_	_	_	_	_	_	_
grosse	O	_	_	_	_	_	_	_	_
zale	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
Viesch	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
vnter	O	_	_	_	_	_	_	_	_
andern	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
fingen	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
Dentali	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
Orade	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_	_
einer	O	_	_	_	_	_	_	_	_
zwelff	O	_	_	_	_	_	_	_	_
byß	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
funfftzehē	O	_	_	_	_	_	_	_	_
pfundt	O	_	_	_	_	_	_	_	_
wage	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
dyses	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
Brachmond	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_

Also	O	_	_	_	_	_	_	_	_
furen	O	_	_	_	_	_	_	_	_
wir	O	_	_	_	_	_	_	_	_
hynnach	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
vnd	O	_	_	_	_	_	_	_	_
funden	O	_	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_	_
wasser	O	_	_	_	_	_	_	_	_
bey	O	_	_	_	_	_	_	_	_
vier	O	_	_	_	_	_	_	_	_
schrytten	O	_	_	_	_	_	_	_	_
tyeffe	O	_	_	_	_	_	_	_	_
/	O	_	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_	_
selbigen	O	_	_	_	_	_	_	_	_
orthe	O	_	_	_	_	_	_	_	_
